Dataset,Classifier,Outlier detection,Removed,Configuration,Accuracy
heart-h,weka.classifiers.trees.J48,COR,4.0,8d8dae48e570c227075a153259d21c69,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,4.0,a61c185b7060db0f43da3df2fd75905c,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,4.0,c69e5509e6fb9dc88aaaedc03dc0e0c7,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,0c003608b3773df8ff6d8911afcc6b11,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,1110c72ecb7692aea6c2090512f34ed6,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,338fe32b3b0cef0eb5b9b3c2cc4019ff,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,4f175aa8f7b57867aaae8ebd8f084eb8,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,8d8dae48e570c227075a153259d21c69,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,a61c185b7060db0f43da3df2fd75905c,0.8404441846873174
heart-h,weka.classifiers.trees.J48,COR,5.0,c69e5509e6fb9dc88aaaedc03dc0e0c7,0.8404441846873174
heart-h,weka.classifiers.trees.RandomForest,,0.0,8c405a28a1476d712033cd76615f9624,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,0bec56fb60f182f113d78edaa2be1530,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,5858a4df3d70272d693c6eab7a652a90,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,7f75eca57c42190bf52f86cb9b4dd4c6,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,9e63cf9bb0e16ae686fc078ad200dd0e,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,d477a18be36e2fffd9783af9199c474c,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,db73ab4ede92ef5fe1771cf41a92eb78,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,1.0,e6ba3fd88cac726a643936dcf46dc370,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,0bec56fb60f182f113d78edaa2be1530,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,5858a4df3d70272d693c6eab7a652a90,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,7f75eca57c42190bf52f86cb9b4dd4c6,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,9e63cf9bb0e16ae686fc078ad200dd0e,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,d477a18be36e2fffd9783af9199c474c,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,db73ab4ede92ef5fe1771cf41a92eb78,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,2.0,e6ba3fd88cac726a643936dcf46dc370,0.8472822910578609
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,0bec56fb60f182f113d78edaa2be1530,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,5858a4df3d70272d693c6eab7a652a90,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,7f75eca57c42190bf52f86cb9b4dd4c6,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,9e63cf9bb0e16ae686fc078ad200dd0e,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,d477a18be36e2fffd9783af9199c474c,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,db73ab4ede92ef5fe1771cf41a92eb78,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,3.0,e6ba3fd88cac726a643936dcf46dc370,0.8506721215663354
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,0bec56fb60f182f113d78edaa2be1530,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,5858a4df3d70272d693c6eab7a652a90,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,7f75eca57c42190bf52f86cb9b4dd4c6,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,9e63cf9bb0e16ae686fc078ad200dd0e,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,d477a18be36e2fffd9783af9199c474c,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,db73ab4ede92ef5fe1771cf41a92eb78,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,4.0,e6ba3fd88cac726a643936dcf46dc370,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,0bec56fb60f182f113d78edaa2be1530,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,5858a4df3d70272d693c6eab7a652a90,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,7f75eca57c42190bf52f86cb9b4dd4c6,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,9e63cf9bb0e16ae686fc078ad200dd0e,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,d477a18be36e2fffd9783af9199c474c,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,db73ab4ede92ef5fe1771cf41a92eb78,0.8744593804792519
heart-h,weka.classifiers.trees.RandomForest,COR,5.0,e6ba3fd88cac726a643936dcf46dc370,0.8744593804792519
heart-h,weka.classifiers.trees.RandomTree,,0.0,850803081a37414393bc95c1fcdc318f,0.7825832846288721
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,039ef5f39a4cb0a060b20fbcb5d953a6,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,16ca25b5d1e3f6b48855a3aedae47e31,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,2976a53da67c12aa3a6726b975f1c873,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,729a298a63e5af6906294144a018b1a3,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,81034bf44a32cc4a226731e508c69b28,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,8784d2336ba2c99ad31e5815d6253569,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,1.0,a39344a6c97c07b5bdaeb009f5a24bca,0.7961426066627701
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,039ef5f39a4cb0a060b20fbcb5d953a6,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,16ca25b5d1e3f6b48855a3aedae47e31,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,2976a53da67c12aa3a6726b975f1c873,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,729a298a63e5af6906294144a018b1a3,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,81034bf44a32cc4a226731e508c69b28,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,8784d2336ba2c99ad31e5815d6253569,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,2.0,a39344a6c97c07b5bdaeb009f5a24bca,0.8269433080070134
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,039ef5f39a4cb0a060b20fbcb5d953a6,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,16ca25b5d1e3f6b48855a3aedae47e31,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,2976a53da67c12aa3a6726b975f1c873,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,729a298a63e5af6906294144a018b1a3,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,81034bf44a32cc4a226731e508c69b28,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,8784d2336ba2c99ad31e5815d6253569,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,3.0,a39344a6c97c07b5bdaeb009f5a24bca,0.7790765634132086
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,039ef5f39a4cb0a060b20fbcb5d953a6,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,16ca25b5d1e3f6b48855a3aedae47e31,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,2976a53da67c12aa3a6726b975f1c873,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,729a298a63e5af6906294144a018b1a3,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,81034bf44a32cc4a226731e508c69b28,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,8784d2336ba2c99ad31e5815d6253569,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,4.0,a39344a6c97c07b5bdaeb009f5a24bca,0.7827586206896552
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,039ef5f39a4cb0a060b20fbcb5d953a6,0.7997077732320279
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,16ca25b5d1e3f6b48855a3aedae47e31,0.7997077732320279
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,2976a53da67c12aa3a6726b975f1c873,0.7997077732320279
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,729a298a63e5af6906294144a018b1a3,0.7997077732320279
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,81034bf44a32cc4a226731e508c69b28,0.7997077732320279
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,8784d2336ba2c99ad31e5815d6253569,0.7997077732320279
heart-h,weka.classifiers.trees.RandomTree,COR,5.0,a39344a6c97c07b5bdaeb009f5a24bca,0.7997077732320279
heart-statlog,weka.classifiers.bayes.BayesNet,,0.0,e4703dbfb0fd5afe7abb4d354a9d37f0,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,418ca12b1f789d395cb2712eb66c4ef9,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,58efbcf9a6b6b965e6039b782492190b,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,63903a469164014197dd9f96be5f4cd1,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,a06cfa2db517b1928220fd8c458f778f,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,a61c5c87a7031f77a6ba45900568f7d8,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,1.0,bee23b3d9a34e233c6a7af13ed803f1b,0.8296296296296297
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,418ca12b1f789d395cb2712eb66c4ef9,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,58efbcf9a6b6b965e6039b782492190b,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,63903a469164014197dd9f96be5f4cd1,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,a06cfa2db517b1928220fd8c458f778f,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,a61c5c87a7031f77a6ba45900568f7d8,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,2.0,bee23b3d9a34e233c6a7af13ed803f1b,0.8333333333333333
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,418ca12b1f789d395cb2712eb66c4ef9,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,58efbcf9a6b6b965e6039b782492190b,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,63903a469164014197dd9f96be5f4cd1,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,a06cfa2db517b1928220fd8c458f778f,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,a61c5c87a7031f77a6ba45900568f7d8,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,3.0,bee23b3d9a34e233c6a7af13ed803f1b,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,418ca12b1f789d395cb2712eb66c4ef9,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,58efbcf9a6b6b965e6039b782492190b,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,63903a469164014197dd9f96be5f4cd1,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,a06cfa2db517b1928220fd8c458f778f,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,a61c5c87a7031f77a6ba45900568f7d8,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,4.0,bee23b3d9a34e233c6a7af13ed803f1b,0.825925925925926
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,2d67697bc46d4ebaa5a2f9e3e81baff2,0.8222222222222222
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,418ca12b1f789d395cb2712eb66c4ef9,0.8222222222222222
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,58efbcf9a6b6b965e6039b782492190b,0.8222222222222222
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,63903a469164014197dd9f96be5f4cd1,0.8222222222222222
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,a06cfa2db517b1928220fd8c458f778f,0.8222222222222222
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,a61c5c87a7031f77a6ba45900568f7d8,0.8222222222222222
heart-statlog,weka.classifiers.bayes.BayesNet,COR,5.0,bee23b3d9a34e233c6a7af13ed803f1b,0.8222222222222222
heart-statlog,weka.classifiers.bayes.NaiveBayes,,0.0,aa8e22e74a528ca8c34f022da26e6b6e,0.8444444444444444
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,078350160f9aed3591787c5575f29047,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,0a8c19b1194895b237834b16a915c861,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,0e1744063284d13cb76179120af15203,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,579ffc01040302422e1d4a2c8038f27a,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,6a0d91a19012f8197b37fe277bb876c9,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,b46dd98be0f4632db9fca188e7299c93,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,1.0,bea26b33ab252487054c6df414017a1d,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,078350160f9aed3591787c5575f29047,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,0a8c19b1194895b237834b16a915c861,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,0e1744063284d13cb76179120af15203,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,579ffc01040302422e1d4a2c8038f27a,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,6a0d91a19012f8197b37fe277bb876c9,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,b46dd98be0f4632db9fca188e7299c93,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,2.0,bea26b33ab252487054c6df414017a1d,0.8481481481481481
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,078350160f9aed3591787c5575f29047,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,0a8c19b1194895b237834b16a915c861,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,0e1744063284d13cb76179120af15203,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,579ffc01040302422e1d4a2c8038f27a,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,6a0d91a19012f8197b37fe277bb876c9,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,b46dd98be0f4632db9fca188e7299c93,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,3.0,bea26b33ab252487054c6df414017a1d,0.8407407407407407
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,078350160f9aed3591787c5575f29047,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,0a8c19b1194895b237834b16a915c861,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,0e1744063284d13cb76179120af15203,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,579ffc01040302422e1d4a2c8038f27a,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,6a0d91a19012f8197b37fe277bb876c9,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,b46dd98be0f4632db9fca188e7299c93,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,4.0,bea26b33ab252487054c6df414017a1d,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,078350160f9aed3591787c5575f29047,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,0a8c19b1194895b237834b16a915c861,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,0e1744063284d13cb76179120af15203,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,579ffc01040302422e1d4a2c8038f27a,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,6a0d91a19012f8197b37fe277bb876c9,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,b46dd98be0f4632db9fca188e7299c93,0.837037037037037
heart-statlog,weka.classifiers.bayes.NaiveBayes,COR,5.0,bea26b33ab252487054c6df414017a1d,0.837037037037037
heart-statlog,weka.classifiers.functions.Logistic,,0.0,e0fdaf1bc77c72e8ea9ec4ca459d1661,0.8296296296296297
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,3f6e098378dd0041282dd26b2153371c,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,7cd3465fdc731bb16d1905fad0869a92,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,8141fe6e666bb762ace8dc3ac8ad3864,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,82c2658b10f727b95c46960b2e88e7ea,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,cae1daea2d351c018543e1ab1c6fb0fa,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,d1f5310741a9a623514696f31bc2a56c,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,1.0,ffdeeb8555f84e1c56532201f64363f0,0.8222222222222222
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,3f6e098378dd0041282dd26b2153371c,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,7cd3465fdc731bb16d1905fad0869a92,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,8141fe6e666bb762ace8dc3ac8ad3864,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,82c2658b10f727b95c46960b2e88e7ea,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,cae1daea2d351c018543e1ab1c6fb0fa,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,d1f5310741a9a623514696f31bc2a56c,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,2.0,ffdeeb8555f84e1c56532201f64363f0,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,3f6e098378dd0041282dd26b2153371c,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,7cd3465fdc731bb16d1905fad0869a92,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,8141fe6e666bb762ace8dc3ac8ad3864,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,82c2658b10f727b95c46960b2e88e7ea,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,cae1daea2d351c018543e1ab1c6fb0fa,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,d1f5310741a9a623514696f31bc2a56c,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,3.0,ffdeeb8555f84e1c56532201f64363f0,0.8296296296296296
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,3f6e098378dd0041282dd26b2153371c,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,7cd3465fdc731bb16d1905fad0869a92,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,8141fe6e666bb762ace8dc3ac8ad3864,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,82c2658b10f727b95c46960b2e88e7ea,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,cae1daea2d351c018543e1ab1c6fb0fa,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,d1f5310741a9a623514696f31bc2a56c,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,4.0,ffdeeb8555f84e1c56532201f64363f0,0.825925925925926
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,3f6e098378dd0041282dd26b2153371c,0.8185185185185185
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,7cd3465fdc731bb16d1905fad0869a92,0.8185185185185185
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,8141fe6e666bb762ace8dc3ac8ad3864,0.8185185185185185
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,82c2658b10f727b95c46960b2e88e7ea,0.8185185185185185
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,cae1daea2d351c018543e1ab1c6fb0fa,0.8185185185185185
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,d1f5310741a9a623514696f31bc2a56c,0.8185185185185185
heart-statlog,weka.classifiers.functions.Logistic,COR,5.0,ffdeeb8555f84e1c56532201f64363f0,0.8185185185185185
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,,0.0,43e78b547e0870a669a667300b1184a6,0.8185185185185185
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,10917d9bde417b33dd23285e183bd1ea,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,1449b6da0cb130c5f4814680be9dbef5,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,32d42fe808c006ec7cc69e78c3922148,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,83b34018ff7fa95509525b7df93f171d,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,902edc9b3c70c7b99f81e9fed1975174,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,1.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.8111111111111111
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,10917d9bde417b33dd23285e183bd1ea,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,1449b6da0cb130c5f4814680be9dbef5,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,32d42fe808c006ec7cc69e78c3922148,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,83b34018ff7fa95509525b7df93f171d,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,902edc9b3c70c7b99f81e9fed1975174,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,2.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.8074074074074075
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,10917d9bde417b33dd23285e183bd1ea,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,1449b6da0cb130c5f4814680be9dbef5,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,32d42fe808c006ec7cc69e78c3922148,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,83b34018ff7fa95509525b7df93f171d,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,902edc9b3c70c7b99f81e9fed1975174,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,3.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.8222222222222222
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,10917d9bde417b33dd23285e183bd1ea,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,1449b6da0cb130c5f4814680be9dbef5,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,32d42fe808c006ec7cc69e78c3922148,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,83b34018ff7fa95509525b7df93f171d,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,902edc9b3c70c7b99f81e9fed1975174,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,4.0,e05e4147e7f0bc1f4e3d9f86328d1ff0,0.8296296296296297
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,10917d9bde417b33dd23285e183bd1ea,0.8296296296296296
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,1449b6da0cb130c5f4814680be9dbef5,0.8296296296296296
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,32d42fe808c006ec7cc69e78c3922148,0.8296296296296296
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,83b34018ff7fa95509525b7df93f171d,0.8296296296296296
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,902edc9b3c70c7b99f81e9fed1975174,0.8296296296296296
heart-statlog,weka.classifiers.functions.MultilayerPerceptron,COR,5.0,d142b0a3a82b9f65d7ea56b1e87b892a,0.8296296296296296
