% %  1. Title of Database: Abalone data
% %
% %  2. Sources:
% %
% %     (a) Original owners of database:
% %  	Marine Resources Division
% %  	Marine Research Laboratories - Taroona
% %  	Department of Primary Industry and Fisheries, Tasmania
% %  	GPO Box 619F, Hobart, Tasmania 7001, Australia
% %  	(contact: Warwick Nash +61 02 277277, wnash@dpi.tas.gov.au)
% %
% %     (b) Donor of database:
% %  	Sam Waugh (Sam.Waugh@cs.utas.edu.au)
% %  	Department of Computer Science, University of Tasmania
% %  	GPO Box 252C, Hobart, Tasmania 7001, Australia
% %
% %     (c) Date received: December 1995
% %
% %
% %  3. Past Usage:
% %
% %     Sam Waugh (1995) "Extending and benchmarking Cascade-Correlation", PhD
% %     thesis, Computer Science Department, University of Tasmania.
% %
% %     -- Test set performance (final 1044 examples, first 3133 used for training):
% %  	24.86% Cascade-Correlation (no hidden nodes)
% %  	26.25% Cascade-Correlation (5 hidden nodes)
% %  	21.5%  C4.5
% %  	 0.0%  Linear Discriminate Analysis
% %  	 3.57% k=5 Nearest Neighbour
% %        (Problem encoded as a classification task)
% %
% %     -- Data set samples are highly overlapped.  Further information is required
% %  	to separate completely using affine combinations.  Other restrictions
% %  	to data set examined.
% %
% %     David Clark, Zoltan Schreter, Anthony Adams "A Quantitative Comparison of
% %     Dystal and Backpropagation", submitted to the Australian Conference on
% %     Neural Networks (ACNN'96). Data set treated as a 3-category classification
% %     problem (grouping ring classes 1-8, 9 and 10, and 11 on).
% %
% %     -- Test set performance (3133 training, 1044 testing as above):
% %  	64%    Backprop
% %  	55%    Dystal
% %     -- Previous work (Waugh, 1995) on same data set:
% %  	61.40% Cascade-Correlation (no hidden nodes)
% %  	65.61% Cascade-Correlation (5 hidden nodes)
% %  	59.2%  C4.5
% %  	32.57% Linear Discriminate Analysis
% %  	62.46% k=5 Nearest Neighbour
% %
% %
% %  4. Relevant Information Paragraph:
% %
% %     Predicting the age of abalone from physical measurements.  The age of
% %     abalone is determined by cutting the shell through the cone, staining it,
% %     and counting the number of rings through a microscope -- a boring and
% %     time-consuming task.  Other measurements, which are easier to obtain, are
% %     used to predict the age.  Further information, such as weather patterns
% %     and location (hence food availability) may be required to solve the problem.
% %
% %     From the original data examples with missing values were removed (the
% %     majority having the predicted value missing), and the ranges of the
% %     continuous values have been scaled for use with an ANN (by dividing by 200).
% %
% %     Data comes from an original (non-machine-learning) study:
% %
% %  	Warwick J Nash, Tracy L Sellers, Simon R Talbot, Andrew J Cawthorn and
% %  	Wes B Ford (1994) "The Population Biology of Abalone (_Haliotis_
% %  	species) in Tasmania. I. Blacklip Abalone (_H. rubra_) from the North
% %  	Coast and Islands of Bass Strait", Sea Fisheries Division, Technical
% %  	Report No. 48 (ISSN 1034-3288)
% %
% %
% %  5. Number of Instances: 4177
% %
% %
% %  6. Number of Attributes: 8
% %
% %
% %  7. Attribute information:
% %
% %     Given is the attribute name, attribute type, the measurement unit and a
% %     brief description.  The number of rings is the value to predict: either
% %     as a continuous value or as a classification problem.
% %
% %  	Name		Data Type	Meas.	Description
% %  	----		---------	-----	-----------
% %  	Sex		nominal			M, F, and I (infant)
% %  	Length		continuous	mm	Longest shell measurement
% %  	Diameter	continuous	mm	perpendicular to length
% %  	Height		continuous	mm	with meat in shell
% %  	Whole weight	continuous	grams	whole abalone
% %  	Shucked weight	continuous	grams	weight of meat
% %  	Viscera weight	continuous	grams	gut weight (after bleeding)
% %  	Shell weight	continuous	grams	after being dried
% %  	Rings		integer			+1.5 gives the age in years
% %
% %     Statistics for numeric domains:
% %
% %  		Length	Diam	Height	Whole	Shucked	Viscera	Shell	Rings
% %  	Min	0.075	0.055	0.000	0.002	0.001	0.001	0.002	    1
% %  	Max	0.815	0.650	1.130	2.826	1.488	0.760	1.005	   29
% %  	Mean	0.524	0.408	0.140	0.829	0.359	0.181	0.239	9.934
% %  	SD	0.120	0.099	0.042	0.490	0.222	0.110	0.139	3.224
% %  	Correl	0.557	0.575	0.557	0.540	0.421	0.504	0.628	  1.0
% %
% %
% %  8. Missing Attribute Values: None
% %
% %
% %  9. Class Distribution:
% %
% %  	Class	Examples
% %  	-----	--------
% %  	1	1
% %  	2	1
% %  	3	15
% %  	4	57
% %  	5	115
% %  	6	259
% %  	7	391
% %  	8	568
% %  	9	689
% %  	10	634
% %  	11	487
% %  	12	267
% %  	13	203
% %  	14	126
% %  	15	103
% %  	16	67
% %  	17	58
% %  	18	42
% %  	19	32
% %  	20	26
% %  	21	14
% %  	22	6
% %  	23	9
% %  	24	2
% %  	25	1
% %  	26	1
% %  	27	2
% %  	29	1
% %  	-----	----
% %  	Total	4177s
@RELATION abalone

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE V1 {F, I, M}
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Class {1, 2, 3}

@DATA
3291.0,M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,0.6014492753623188,2
3294.0,F,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,0.4274985038898863,3
3295.0,M,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,0.49805068226120863,3
3296.0,F,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,0.5,3
3298.0,F,0.62,0.5,0.175,1.146,0.477,0.23,0.39,0.4703556467470292,3
3299.0,M,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,0.48503275046522876,3
3300.0,F,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,0.4703556467470292,3
3301.0,F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,0.6370223134136959,3
3302.0,F,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,0.39612595487027846,3
3303.0,F,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,0.49416517055655296,3
3304.0,F,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,0.6105263157894737,3
3305.0,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355,0.8414421428427359,3
3306.0,I,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,0.8165117344767765,2
3308.0,M,0.275,0.2,0.08,0.099,0.037,0.024,0.03,0.5666991772070604,1
3309.0,I,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,0.6958700453606288,2
3310.0,F,0.62,0.485,0.165,1.166,0.483,0.238,0.355,0.5643406091530442,3
3311.0,F,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,0.5941363324175825,3
3312.0,F,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,0.4582677346591171,3
3313.0,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,0.6451300984528833,3
3314.0,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,0.882085097699097,3
3315.0,M,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,0.6395833333333334,2
3316.0,M,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,0.6280864197530864,3
3317.0,M,0.265,0.2,0.065,0.084,0.034,0.0105,0.03,0.663983237759153,1
3319.0,F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,0.5497207261121085,3
3321.0,I,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,0.8513364345974928,3
3322.0,F,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,0.7483552631578947,3
3323.0,F,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,0.8391393442622951,3
3324.0,I,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,0.8871755954366536,3
3325.0,M,0.345,0.265,0.09,0.163,0.0615,0.037,0.0485,0.6395833333333334,2
3326.0,I,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,0.8414421428427359,3
3327.0,I,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,0.8414421428427359,3
3328.0,I,0.575,0.475,0.17,0.967,0.3775,0.284,0.275,0.8414421428427359,3
3329.0,F,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,0.64375,2
3330.0,F,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,0.6118442227228837,2
3331.0,F,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,0.5707472178060413,3
3334.0,I,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,0.6319868342309993,1
3335.0,F,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,0.63671875,3
3336.0,F,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,0.6026278409090909,3
3338.0,F,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,0.6414519922619794,3
3339.0,F,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,0.553030303030303,3
3340.0,I,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,0.8414421428427359,3
3341.0,F,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,0.5941363324175825,3
3342.0,M,0.43,0.33,0.095,0.34,0.1315,0.085,0.112,0.6451300984528833,3
3343.0,F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,0.6026278409090909,3
3344.0,I,0.495,0.38,0.145,0.515,0.175,0.098,0.212,0.8414421428427359,3
3345.0,F,0.48,0.38,0.145,0.59,0.232,0.141,0.23,0.4582677346591171,3
3346.0,I,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,0.8414421428427359,3
3348.0,I,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,0.8583294415904997,3
3349.0,I,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,0.6870858239888302,2
3350.0,I,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,0.854418098696106,3
3351.0,F,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,0.5941363324175825,3
3353.0,I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,0.5462725485167137,1
3354.0,F,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,0.6406903765690377,2
3355.0,I,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,0.7283067542213884,2
3356.0,I,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,0.39296244398709695,1
3358.0,M,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,0.5806499044258198,1
3359.0,I,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,0.8414421428427359,3
3361.0,M,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,0.46875,2
3362.0,M,0.41,0.3,0.1,0.301,0.124,0.069,0.09,0.46875,2
3364.0,M,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,0.6803977272727273,3
3365.0,I,0.44,0.31,0.115,0.3625,0.134,0.082,0.12,0.8831048486651769,3
3366.0,M,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,0.5666991772070604,1
3369.0,I,0.61,0.46,0.17,1.278,0.41,0.257,0.37,0.8414421428427359,3
3370.0,M,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,0.75,3
3372.0,I,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,0.854418098696106,3
3373.0,M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,0.5276104988069538,3
3374.0,F,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,0.6486690999732929,2
3375.0,F,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,0.6354820432357042,2
3376.0,I,0.31,0.235,0.09,0.127,0.048,0.031,0.04,0.4512253111849072,1
3378.0,M,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,0.5666991772070604,1
3379.0,I,0.295,0.21,0.08,0.1,0.038,0.026,0.031,0.6319868342309993,1
3380.0,I,0.19,0.13,0.045,0.0265,0.009,0.005,0.009,0.4951447289678415,1
3381.0,M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,0.6130805842770393,3
3382.0,M,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,0.5238263300669878,3
3383.0,M,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,0.5447530864197531,3
3384.0,F,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,0.6073329911270807,1
3385.0,F,0.475,0.35,0.115,0.487,0.194,0.1455,0.125,0.6188616071428572,3
3386.0,M,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,0.5575250287214837,3
3389.0,M,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,0.7373511904761905,3
3390.0,M,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,0.5905146618791143,2
3391.0,M,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,0.5276104988069538,3
3392.0,M,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,0.3274985038898863,3
3393.0,M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,0.5454545454545454,2
3394.0,M,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,0.7032967032967032,3
3395.0,F,0.605,0.45,0.165,1.2225,0.357,0.202,0.385,0.49416517055655296,3
3396.0,M,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,0.5774985038898863,3
3397.0,F,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,0.5941363324175825,3
3398.0,M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,0.5104166666666666,2
3399.0,F,0.46,0.35,0.115,0.44,0.19,0.1025,0.13,0.5831258536519113,1
3400.0,M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,0.7571428571428571,2
3401.0,M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,0.5238263300669878,3
3403.0,I,0.35,0.265,0.11,0.209,0.066,0.059,0.075,0.8165117344767765,2
3405.0,I,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,0.4034154056595708,1
3406.0,I,0.35,0.28,0.075,0.196,0.082,0.04,0.064,0.4790456577604112,1
3407.0,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,0.4790456577604112,1
3409.0,I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,0.4034154056595708,1
3410.0,I,0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,0.498653500897666,1
3411.0,I,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,0.387542389786555,1
3413.0,M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,0.7564102564102564,2
3414.0,F,0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,0.7067307692307692,1
3415.0,F,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,0.6666666666666667,2
3416.0,M,0.56,0.45,0.14,0.9,0.472,0.182,0.218,0.6201388888888889,1
3417.0,M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,0.4738479952124476,2
3418.0,F,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,0.879529777518702,1
3419.0,M,0.59,0.47,0.135,1.1685,0.539,0.279,0.28,0.8242098724281082,1
3420.0,F,0.595,0.475,0.165,1.148,0.444,0.214,0.37,0.5940303124033406,2
3421.0,M,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,0.6889880952380953,3
3422.0,M,0.61,0.47,0.155,1.0325,0.497,0.2175,0.2785,0.383751912433438,2
3423.0,F,0.63,0.475,0.15,1.172,0.536,0.254,0.316,0.5274064171122994,3
3425.0,F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,0.5667660208643815,2
3429.0,I,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,0.4512253111849072,1
3430.0,I,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,0.4512253111849072,1
3431.0,I,0.35,0.265,0.095,0.199,0.073,0.049,0.06,0.507662509906675,1
3432.0,I,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,0.3919868342309994,1
3433.0,I,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,0.498653500897666,1
3435.0,I,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,0.5982206004647657,1
3436.0,I,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,0.5982206004647657,1
3437.0,I,0.395,0.3,0.09,0.279,0.134,0.049,0.075,0.498653500897666,1
3439.0,I,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,0.5127508178599216,1
3440.0,I,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,0.5127508178599216,1
3441.0,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,0.5831258536519113,1
3442.0,M,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,0.5666991772070604,1
3443.0,I,0.485,0.37,0.1,0.513,0.219,0.1075,0.13,0.5127508178599216,1
3444.0,F,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,0.649023709902371,2
3445.0,I,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,0.5819868342309994,1
3446.0,I,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,0.5140973169622556,1
3447.0,F,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,0.5831258536519113,1
3449.0,M,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,0.5742703190988661,1
3450.0,F,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,0.7399335823993358,1
3451.0,M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,0.8500000000000001,1
3452.0,F,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,0.5831258536519113,1
3453.0,F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,0.6804099142040039,1
3455.0,M,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,0.47687829824275063,2
3457.0,F,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,0.45020853943013467,2
3458.0,F,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,0.6582100070472163,1
3459.0,M,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,0.8268770117523767,1
3461.0,F,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,0.4524985038898863,3
3462.0,F,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,0.45020853943013467,2
3463.0,M,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,0.49416517055655296,3
3464.0,M,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,0.5071813285457809,2
3465.0,F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,0.5940303124033406,2
3466.0,M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,0.4314237527882052,2
3467.0,M,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,0.4314237527882052,2
3468.0,F,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,0.4236523500437325,3
3469.0,F,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,0.7946428571428572,2
3470.0,M,0.72,0.565,0.2,1.787,0.718,0.385,0.529,0.5408318372232197,3
3471.0,F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,0.7418300653594772,2
3472.0,I,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,0.5819868342309994,1
3473.0,I,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,0.498653500897666,1
3474.0,I,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,0.5982206004647657,1
3477.0,I,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,0.39296244398709695,1
3478.0,I,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,0.4653201675643327,1
3479.0,I,0.44,0.33,0.11,0.38,0.197,0.079,0.09,0.4653201675643327,1
3480.0,I,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,0.5819868342309994,1
3481.0,I,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,0.7069868342309994,1
3482.0,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,0.5462725485167137,1
3483.0,I,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,0.6528823566190591,1
3484.0,I,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,0.5875,1
3485.0,I,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,0.6555162459957053,1
3488.0,I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,0.5127508178599216,1
3489.0,F,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,0.7651515151515151,1
3490.0,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,0.5789914959875434,2
3491.0,M,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,0.5833640044166359,1
3492.0,M,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,0.5804259702286019,1
3493.0,M,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,0.5804259702286019,1
3494.0,F,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,0.5071813285457809,2
3495.0,M,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,0.5742703190988661,1
3496.0,M,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,0.5888585099111415,1
3497.0,F,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,0.39607021743466986,2
3498.0,M,0.59,0.46,0.145,0.929,0.38,0.24,0.255,0.44051466187911426,2
3499.0,F,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,0.44051466187911426,2
3500.0,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,0.5833640044166359,1
3501.0,M,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,0.6604166666666667,3
3502.0,M,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,0.5905146618791143,2
3503.0,F,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,0.5643406091530442,3
3505.0,M,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,0.5121212121212121,2
3506.0,M,0.625,0.47,0.175,1.179,0.605,0.258,0.271,0.5905146618791143,2
3508.0,F,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,0.6976575190219714,2
3509.0,F,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,0.5405146618791143,2
3510.0,M,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,0.5548003761648286,2
3511.0,M,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,0.6309523809523809,3
3517.0,F,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,0.5703556467470292,3
3518.0,M,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,0.5466666666666667,3
3519.0,M,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,0.7342233009708738,2
3520.0,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,0.39612595487027846,3
3523.0,I,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,0.5819868342309994,1
3524.0,I,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,0.4512253111849072,1
3525.0,I,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,0.498653500897666,1
3527.0,I,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,0.5119868342309994,1
3528.0,I,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,0.5119868342309994,1
3529.0,I,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,0.37424035535775996,1
3531.0,I,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,0.498653500897666,1
3532.0,I,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,0.5777495460954062,1
3533.0,I,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,0.498653500897666,1
3534.0,I,0.4,0.315,0.09,0.33,0.151,0.068,0.08,0.498653500897666,1
3535.0,I,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,0.8165117344767765,2
3536.0,I,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,0.5966927165839406,1
3537.0,I,0.43,0.325,0.105,0.309,0.119,0.08,0.098,0.6214605184415257,1
3538.0,M,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,0.6282689520448673,1
3539.0,I,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,0.5127508178599216,1
3540.0,I,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,0.5592595615037267,1
3541.0,I,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,0.5592595615037267,1
3544.0,I,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,0.6958700453606288,2
3545.0,I,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,0.6528823566190591,1
3546.0,I,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,0.5127508178599216,1
3548.0,F,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,0.5831258536519113,1
3550.0,M,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,0.5806499044258198,1
3552.0,I,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,0.5127508178599216,1
3553.0,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,0.6870858239888302,2
3554.0,I,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,0.5333333333333334,1
3555.0,M,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,0.8722222222222222,1
3556.0,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,0.6870858239888302,2
3557.0,I,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,0.7552447552447552,1
3558.0,I,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,0.7383843329253366,2
3560.0,M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,0.4833718047362571,2
3561.0,I,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,0.6962790697674419,2
3562.0,F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,0.5831258536519113,1
3563.0,I,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,0.7552447552447552,1
3564.0,I,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,0.6870858239888302,2
3565.0,F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,0.625,2
3567.0,I,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,0.6870858239888302,2
3568.0,I,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,0.6870858239888302,2
3570.0,M,0.58,0.47,0.165,1.041,0.54,0.166,0.279,0.4655146618791143,2
3572.0,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,0.6022727272727273,2
3574.0,F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,0.5905146618791143,2
3575.0,M,0.6,0.47,0.15,0.928,0.4225,0.183,0.275,0.5825093035619351,1
3576.0,F,0.6,0.475,0.155,1.059,0.441,0.19,0.39,0.4703556467470292,3
3577.0,M,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,0.5774985038898863,3
3578.0,F,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,0.3951365106186101,2
3580.0,F,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,0.3951365106186101,2
3581.0,M,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,0.4558992772637297,2
3582.0,F,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,0.775,2
3583.0,F,0.625,0.5,0.175,1.273,0.564,0.302,0.374,0.45020853943013467,2
3586.0,I,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,0.8414421428427359,3
3587.0,M,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,0.4314237527882052,2
3588.0,M,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,0.6086369770580297,3
3589.0,M,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,0.4715663005000558,3
3590.0,F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,0.4236523500437325,3
3591.0,F,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,0.5071813285457809,2
3594.0,F,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,0.47232142857142856,3
3595.0,M,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,0.5774985038898863,3
